candidate_pair_rank,bmrb_id,pdb_id
6418,30193,5TN0
6419,30194,5TN2
6420,30195,5TP5
6421,30196,5TP6
6422,30197,5TR5
6423,30198,5TRN
6424,30199,5TTB
6425,30200,5TTT
6426,30201,5TVZ
6427,30202,5TWI
6428,30203,5TWW
6429,30204,5TX8
6430,30205,5U3H
6431,30206,5U5S
6432,30207,5U6H
6433,30208,5U6L
6434,30209,5U87
6435,30210,5U9B
6436,30211,5U9Q
6437,30212,5U9R
6438,30213,5U9S
6439,30214,5U9V
6440,30215,5U9X
6441,30216,5U9Y
6442,30217,5UA6
6443,30218,5UA7
6444,30219,5UA8
6445,30220,5UB0
6446,30221,5UBS
6447,30222,5UCE
6448,30223,5UCF
6449,30224,5UF3
6450,30225,5UG3
6451,30226,5UG5
6452,30227,5UGK
6453,30229,5UI6
6454,30230,5UI7
6455,30231,5UJ5
6456,30232,5UJG
6457,30232,6E1L
6458,30233,5UJH
6459,30234,5UJL
6460,30234,5UJN
6461,30235,5UJQ
6462,30236,5UJR
6463,30237,5UKE
6464,30238,5UKZ
6465,30239,5UNK
6466,30240,5UOI
6467,30241,5UP1
6468,30242,5UP5
6469,30243,5URN
6470,30244,5US3
6471,30245,5US5
6472,30246,5UTG
6473,30247,5UTV
6474,30248,5UY2
6475,30249,5UYO
6476,30250,5UZ1
6477,30251,5UZ2
6478,30252,5UZ3
6479,30253,5UZD
6480,30254,5UZF
6481,30255,5UZI
6482,30256,5UZL
6483,30257,5UZT
6484,30258,5UZZ
6485,30259,5V0Y
6486,30260,5V11
6487,30261,5V16
6488,30262,5V17
6489,30263,5V1E
6490,30265,5V2B
6491,30267,5V2G
6492,30268,5V2R
6493,30270,5V4C
6494,30271,5V4U
6495,30273,5V7Z
6496,30274,5VAV
6497,30275,5VEY
6498,30276,5VF0
6499,30281,5VFW
6500,30282,5VH7
6501,30283,5VH8
6502,30284,5VJ8
6503,30285,5VKG
6504,30286,5VKV
6505,30287,5VL6
6506,30288,5VLN
6507,30289,5VNT
6508,30290,5VO7
6509,30291,5VR1
6510,30292,5VR5
6511,30293,5VSO
6512,30295,5VTO
6513,30296,5VWE
6514,30297,5VWL
6515,30298,5VX7
6516,30300,5VZM
6517,30301,5W0Y
6518,30303,5W3G
6519,30304,5W3N
6520,30305,5W4S
6521,30306,5W54
6522,30307,5W72
6523,30308,5W88
6524,30308,5WCL
6525,30309,5W8Y
6526,30310,5W8Z
6527,30311,5W96
6528,30312,5W9F
6529,30313,5WAH
6530,30314,5WBT
6531,30315,5WCV
6532,30316,5WDZ
6533,30317,5WE3
6534,30318,5WLX
6535,30319,5WOC
6536,30320,5WOD
6537,30321,5WOE
6538,30322,5WOT
6539,30323,5WOV
6540,30324,5WOW
6541,30325,5WOX
6542,30326,5WOY
6543,30327,5WOZ
6544,30328,6ALS
6545,30329,6ALU
6546,30330,6ALY
6547,30331,6AMV
6548,30332,6AMW
6549,30333,6ANF
6550,30334,6AP5
6551,30335,6ASF
6552,30336,6AST
6553,30337,6AWK
6554,30338,6AWM
6555,30339,6AX2
6556,30340,6AXD
6557,30341,6AXI
6558,30342,6AZA
6559,30343,6AZF
6560,30344,6AZG
6561,30345,6B1G
6562,30346,6B34
6563,30347,6B35
6564,30348,6B3N
6565,30349,6B3U
6566,30350,6B9K
6567,30351,6B9W
6568,30351,6BI5
6569,30352,6BA3
6570,30353,6BA6
6571,30354,6BAM
6572,30354,6BB6
6573,30355,6BE7
6574,30356,6BE9
6575,30357,6BEN
6576,30358,6BEO
6577,30359,6BEQ
6578,30360,6BER
6579,30361,6BES
6580,30362,6BET
6581,30363,6BEU
6582,30364,6BEW
6583,30365,6BF3
6584,30366,6BF5
6585,30367,6BGG
6586,30368,6BGH
6587,30370,6BI6
6588,30371,6BJF
6589,30372,6BL9
6590,30373,6BNH
6591,30373,6MNL
6592,30374,6BP9
6593,30375,6BQI
6594,30375,6U1L
6595,30375,6U1O
6596,30376,6BR0
6597,30377,6BTV
6598,30378,6BUC
6599,30379,6BV7
6600,30380,6BVU
6601,30381,6BVW
6602,30382,6BVX
6603,30383,6BVY
6604,30385,6BX9
6605,30386,6BY4
6606,30386,6BY5
6607,30388,6BYV
6608,30389,6BZJ
6609,30390,6BZK
6610,30391,6BZL
6611,30391,6OKW
6612,30394,6C2U
6613,30395,6C2V
6614,30396,6C41
6615,30397,6C44
6616,30398,6C8U
6617,30399,6CAH
6618,30400,6CC9
6619,30401,6CCH
6620,30402,6CCW
6621,30403,6CCX
6622,30404,6CE5
6623,30404,6CUS
6624,30404,6CV8
6625,30404,6CW4
6626,30405,6CEG
6627,30406,6CEI
6628,30407,6CEJ
6629,30408,6CFA
6630,30409,6CFB
6631,30410,6CGH
6632,30411,6CGW
6633,30412,6CGX
6634,30413,6CHC
6635,30414,6CIV
6636,30415,6CIX
6637,30416,6CJ8
6638,30417,6CJD
6639,30418,6CJZ
6640,30419,6CKD
6641,30420,6CKF
6642,30421,6CKQ
6643,30422,6CKU
6644,30423,6CKV
6645,30424,6CL3
6646,30425,6CLZ
6647,30426,6CM1
6648,30427,6COO
6649,30428,6COP
6650,30429,6COQ
6651,30430,6COR
6652,30431,6COS
6653,30432,6COT
6654,30433,6COU
6655,30434,6COV
6656,30435,6COW
6657,30436,6CPI
6658,30437,6CPJ
6659,30438,6CPK
6660,30439,6CSK
6661,30440,6CSZ
6662,30441,6CT1
6663,30442,6CT4
6664,30443,6CTG
6665,30444,6CUI
6666,30445,6CWS
6667,30446,6CXN
6668,30447,6CXP
6669,30448,6CXQ
6670,30449,6CXR
6671,30450,6CZT
6672,30450,6D10
6673,30451,6D2H
6674,30452,6D2U
6675,30453,6D37
6676,30454,6D3T
6677,30456,6D6S
6678,30457,6D6X
6679,30458,6D74
6680,30459,6D8H
6681,30460,6D8Q
6682,30461,6D8R
6683,30462,6D8S
6684,30463,6D8T
6685,30464,6D8U
6686,30465,6D8Y
6687,30466,6D93
6688,30467,6D9O
6689,30468,6D9P
6690,30469,6DG1
6691,30470,6DHR
6692,30471,6DL4
6693,30472,6DLN
6694,30473,6DM7
6695,30474,6DMP
6696,30475,6DMZ
6697,30476,6DNY
6698,30477,6DO6
6699,30478,6DO7
6700,30478,6DRG
6701,30479,6DRI
6702,30480,6DSL
6703,30481,6DST
6704,30482,6DUL
6705,30483,6DUU
6706,30484,6DVT
6707,30485,6DXM
6708,30486,6DZ9
6709,30487,6DZA
6710,30488,6DZB
6711,30489,6DZC
6712,30490,6DZE
6713,30491,6E25
6714,30492,6E26
6715,30493,6E4H
6716,30494,6E4J
6717,30494,6NS8
6718,30495,6E5C
6719,30496,6E5H
6720,30497,6E5I
6721,30498,6E5J
6722,30499,6E5K
6723,30500,6E5N
6724,30501,6E83
6725,30502,6E86
6726,30503,6E8W
6727,30503,6UJV
6728,30503,6V4T
6729,30504,6E98
6730,30505,6E9M
6731,30506,6ED9
6732,30507,6EE9
6733,30508,6EFE
6734,30509,6MBM
6735,30510,6MCE
6736,30511,6MCF
6737,30512,6MCI
6738,30513,6MF8
6739,30514,6MG9
6740,30515,6MI5
6741,30516,6MI9
6742,30517,6MIE
6743,30518,6MIF
6744,30519,6MJD
6745,30520,6MJV
6746,30521,6MK4
6747,30522,6MK5
6748,30523,6MK7
6749,30524,6MK8
6750,30525,6MM4
6751,30527,6MSP
6752,30528,6MUN
6753,30529,6MV3
6754,30530,6MW6
6755,30531,6MWM
6756,30532,6NJF
6757,30533,6MXQ
6758,30534,6MY1
6759,30535,6MY2
6760,30536,6MY3
6761,30537,6MZA
6762,30538,6MZT
6763,30543,6N2M
6764,30544,6N68
6765,30545,6N8C
6766,30546,6N8F
6767,30547,6N8H
6768,30548,6N8I
6769,30550,6NBN
6770,30551,6NE8
6771,30552,6NEB
6772,30553,6NHW
6773,30554,6NHY
6774,30555,6NK9
6775,30556,6NL3
6776,30557,6NM2
6777,30558,6NM3
6778,30559,6NNB
6779,30560,6NOA
6780,30561,6NOM
6781,30562,6NOX
6782,30565,6NU4
6783,30566,6NUG
6784,30567,6NVZ
6785,30568,6NW8
6786,30569,6NX4
6787,30570,6NZ2
6788,30571,6NZL
6789,30572,6NZN
6790,30573,6O0C
6791,30574,6O0I
6792,30575,6O1Q
6793,30576,6O22
6794,30577,6O2L
6795,30579,6O3Q
6796,30580,6O3S
6797,30583,6O6I
6798,30584,6O6W
6799,30585,6O7G
6800,30586,6O8J
6801,30586,6O8P
6802,30587,6O8R
6803,30588,6O8S
6804,30590,6OB1
6805,30591,6OBI
6806,30592,6OBK
6807,30593,6OBW
6808,30594,6OC2
6809,30595,6OC4
6810,30596,6OC9
6811,30597,6OFA
6812,30598,6OHX
6813,30599,6OKX
6814,30600,6OKY
6815,30601,6OLD
6816,30602,6OQ2
6817,30603,6OQ9
6818,30604,6OQH
6819,30605,6OQJ
6820,30606,6OQK
6821,30607,6OQP
6822,30608,6OSW
6823,30609,6OTA
6824,30610,6OVC
6825,30611,6OWR
6826,30613,6P6B
6827,30614,6P6C
6828,30615,6PEZ
6829,30616,6PF0
6830,30617,6PI2
6831,30618,6PI3
6832,30619,6PIN
6833,30620,6PIO
6834,30621,6PIP
6835,30622,6PK9
6836,30623,6PMG
6837,30625,6POR
6838,30626,6PPC
6839,30627,6PPT
6840,30628,6PQ2
6841,30629,6PQE
6842,30630,6PQF
6843,30631,6PQG
6844,30632,6PQM
6845,30633,6PQT
6846,30634,6PRI
6847,30635,6PRJ
6848,30636,6PRP
6849,30637,6PRQ
6850,30638,6PSI
6851,30639,6PTS
6852,30640,6PTW
6853,30641,6PV0
6854,30642,6PV1
6855,30643,6PV2
6856,30644,6PV3
6857,30645,6PVR
6858,30646,6PVT
6859,30647,6PX7
6860,30648,6PX8
6861,30650,6Q08
6862,30651,6Q1X
6863,30652,6Q2I
6864,30653,6TZE
6865,30654,6U24
6866,30655,6U3R
6867,30656,6U3S
6868,30656,7JSQ
6869,30657,6U46
6870,30658,6U4M
6871,30659,6U4N
6872,30660,6U6G
6873,30661,6U6P
6874,30662,6U6Q
6875,30663,6U6R
6876,30664,6U6S
6877,30665,6U79
6878,30666,6U7Q
6879,30667,6U7R
6880,30668,6U7S
6881,30669,6U7U
6882,30670,6U7W
6883,30671,6U7X
6884,30672,6UCH
6885,30673,6UCO
6886,30674,6UCP
6887,30675,6UD0
6888,30676,6UF2
6889,30677,6UHW
6890,30678,6UJU
6891,30679,6UM9
6892,30680,6URS
6893,30681,6UT2
6894,30682,6UX5
6895,30683,6UXS
6896,30684,6UZJ
6897,30686,6UZ4
6898,30687,6UZ5
6899,30688,6V0L
6900,30690,6V1N
6901,30691,6V1W
6902,30692,6V4I
6903,30693,6V5D
6904,30694,6V5L
6905,30695,6V6T
6906,30696,6V88
6907,30697,6VA1
6908,30698,6VA2
6909,30699,6VA3
6910,30700,6VA4
6911,30701,6VAR
6912,30702,6VE9
6913,30703,6VED
6914,30704,6VEE
6915,30705,6VFO
6916,30706,6VG7
6917,30707,6VGA
6918,30708,6VGB
6919,30710,6VGT
6920,30711,6VH8
6921,30712,6VHJ
6922,30713,6VIQ
6923,30713,7JVF
6924,30714,6VJQ
6925,30716,6VL2
6926,30717,6VLA
6927,30718,6VLJ
6928,30719,6VNZ
6929,30720,6VPN
6930,30721,6VRJ
6931,30722,6VTI
6932,30723,6VU1
6933,30724,6VVJ
6934,30725,6VWB
6935,30726,6VXG
6936,30727,6VXW
6937,30728,6VY7
6938,30729,6VY8
6939,30730,6VZC
6940,30731,6W0O
6941,30734,6W4E
6942,30734,7RSC
6943,30734,7RSE
6944,30735,6W4F
6945,30736,6W9N
6946,30737,6WA1
6947,30738,6WA3
6948,30739,6WA4
6949,30740,6WA5
6950,30741,6WAP
6951,30741,6X63
6952,30744,6WPB
6953,30745,6WPD
6954,30746,6WPO
6955,30747,6WPV
6956,30748,6WQJ
6957,30749,6WQL
6958,30750,6WQR
6959,30752,6WUX
6960,30753,6X1K
6961,30754,6X46
6962,30755,6X4X
6963,30756,6X6N
6964,30757,6X7I
6965,30758,6X8R
6966,30759,6XAH
6967,30760,6XCR
6968,30761,6XCU
6969,30763,6XEH
6970,30765,6XFL
6971,30767,6XN9
6972,30768,6XOR
6973,30769,6XQJ
6974,30770,6XR6
6975,30771,6XR7
6976,30772,6XRG
6977,30773,6XRY
6978,30774,7JGI
6979,30775,7JGX
6980,30776,7JGY
6981,30777,7JH1
6982,30778,7JHF
6983,30779,7JI1
6984,30782,7JMY
6985,30783,7JN6
6986,30784,7JNN
6987,30785,7JPM
6988,30786,7JQ8
6989,30787,7JS6
6990,30788,7JU1
6991,30789,7JU9
6992,30790,7JYN
6993,30791,7JYZ
6994,30792,7K1M
6995,30793,7K1Q
6996,30795,7K3G
6997,30796,7K3S
6998,30797,7K4L
6999,30798,7K6B
7000,30799,7K7A
7001,30800,7K7F
7002,30801,7KAA
7003,30802,7KBQ
7004,30803,7KBV
7005,30804,7KBW
7006,30805,7KBX
7007,30807,7KIX
7008,30808,7KLO
7009,30809,7KLR
7010,30810,7KN0
7011,30811,7KNN
7012,30812,7KNV
7013,30813,7KPD
7014,30814,7KRB
7015,30816,7KUB
7016,30817,7KUC
7017,30818,7KUD
7018,30819,7KW8
7019,30820,7KW9
7020,30821,7KWI
7021,30822,7KWL
7022,30823,7KWR
7023,30824,7KXI
7024,30825,7KYZ
7025,30826,7L2G
7026,30827,7L51
7027,30828,7L53
7028,30829,7L54
7029,30830,7L55
7030,30832,7L6K
7031,30833,7L7A
7032,30834,7L83
7033,30838,7L96
7034,30839,7L98
7035,30840,7L9D
7036,30842,7LC8
7037,30843,7LCW
7038,30844,7LDF
7039,30845,7LGI
7040,30846,7LGL
7041,30847,7LGV
7042,30848,7LHC
7043,30849,7LI2
7044,30850,7LIE
7045,30851,7LIF
7046,30852,7LL7
7047,30853,7UME
7048,30854,7LNS
7049,30855,7LOH
7050,30856,7LOI
7051,30857,7LP4
7052,30858,7LP5
7053,30861,7LQT
7054,30863,7LSO
7055,30864,7LSP
7056,30866,7LU8
7057,30867,7LUW
7058,30868,7LVA
7059,30869,7LVE
7060,30870,7LVF
7061,30871,7LVG
7062,30872,7LVN
7063,30873,7LX4
7064,30874,7LXC
7065,30875,7LXK
7066,30876,7LZL
7067,30877,7M0G
7068,30877,7U8K
7069,30878,7M1D
7070,30879,7M1E
7071,30880,7M1W
7072,30881,7M25
7073,30882,7M27
7074,30883,7M28
7075,30884,7M29
7076,30885,7M2A
7077,30886,7M2B
7078,30887,7M2C
7079,30888,7M2M
7080,30889,7M3U
7081,30890,7M5T
7082,30891,7M67
7083,30892,7M73
7084,30893,7M77
7085,30894,7M79
7086,30895,7M7X
7087,30896,7MJ3
7088,30899,7MLA
7089,30900,7MMM
7090,30901,7MN1
7091,30902,7MN2
7092,30903,7MN3
7093,30904,7MP7
7094,30905,7MQ4
7095,30906,7MQU
7096,30907,7MSV
7097,30908,7MU9
7098,30909,7MY8
7099,30910,7MZW
7100,30911,7MZX
7101,30912,7MZZ
7102,30913,7N0T
7103,30915,7N1Z
7104,30916,7N20
7105,30917,7N21
7106,30918,7N22
7107,30919,7N23
7108,30920,7N24
7109,30921,7N25
7110,30922,7N26
7111,30923,7N7D
7112,30924,7N7E
7113,30925,7N82
7114,30926,7N87
7115,30927,7N99
7116,30928,7R6P
7117,30929,7R7P
7118,30930,7R7Q
7119,30931,7R95
7120,30932,7RAP
7121,30933,7RC7
7122,30934,7RC8
7123,30935,7RFA
7124,30936,7RIK
7125,30937,7RM8
7126,30938,7RN3
7127,30939,7RPM
7128,30940,7RQ5
7129,30941,7RUL
7130,30942,7RWR
7131,30943,7RY6
7132,30944,7RZ3
7133,30945,7S3E
7134,30946,7S3O
7135,30947,7S3Q
7136,30948,7S3R
7137,30949,7S55
7138,30950,7S5J
7139,30951,7S7P
7140,30952,7SAG
7141,30953,7SAV
7142,30954,7SAW
7143,30955,7SD4
7144,30956,7SEK
7145,30957,7SFQ
7146,30958,7SFT
7147,30959,7SGT
7148,30960,7SJL
7149,30961,7SKC
7150,30962,7SUP
7151,30963,7SVC
7152,30965,7SWG
7153,30966,7SWI
7154,30967,7SXC
7155,30968,7SXD
7156,30969,7SXI
7157,30970,7T03
7158,30971,7T1N
7159,30972,7T1O
7160,30973,7T1P
7161,30974,7T2F
7162,30975,7T6G
7163,30976,7T7W
7164,30977,7TA8
7165,30978,7TB9
7166,30979,7TH8
7167,30980,7TIO
7168,30981,7TIP
7169,30982,7TIQ
7170,30983,7TIR
7171,30984,7TIS
7172,30985,7TOD
7173,30986,7TUJ
7174,30987,7TV5
7175,30988,7TV6
7176,30989,7TV7
7177,30990,7TV8
7178,30991,7TVQ
7179,30992,7TVR
7180,30993,7TXX
7181,30994,7TZ3
7182,30995,7U37
7183,30997,7UBC
7184,30998,7UBD
7185,30999,7UBE
7186,31000,7UBF
7187,31001,7UBG
7188,31002,7UBH
7189,31003,7UBI
7190,31004,7UGC
7191,31005,7UH9
7192,31006,7UHA
7193,31007,7UI5
7194,31008,7UMC
7195,31009,7UMD
7196,31010,7UNX
7197,31011,7UQT
7198,31012,7URJ
7199,31013,7UV1
7200,31014,7UV2
7201,31015,7UV3
7202,31016,7UV4
7203,31017,7UWY
7204,31018,7UWZ
7205,31019,7UZL
7206,31020,7V0V
7207,31021,8CTO
7208,31022,8CUN
7209,31023,8CWA
7210,31024,8CWX
7211,31025,8CX6
7212,31026,8DDC
7213,31027,8DDD
7214,31028,8DFZ
7215,31029,8DHZ
7216,31030,8DI2
7217,31031,8DIJ
7218,31032,8DJ4
7219,31033,8DOA
7220,31034,8DPX
7221,31035,8DWQ
7222,31036,8DYM
7223,31037,8DYN
7224,31038,8E1D
7225,31039,8E22
7226,31040,8E4V
7227,31043,8ENP
7228,31044,8EO9
7229,31045,8EP5
7230,31046,8EPY
7231,31047,8ERU
7232,31048,8ERY
7233,31049,8ERZ
7234,31050,8ES0
7235,31051,8ES1
7236,31052,8ES2
7237,31053,8ES3
7238,31054,8F04
7239,31055,8F2F
7240,31056,8F36
7241,31057,8F37
7242,31058,8F4V
7243,31059,8G58
7244,31060,8FA3
7245,31061,8FCS
7246,31062,8FD4
7247,31063,8FEY
7248,31064,8FG1
7249,31065,8FKM
7250,31066,8FLP
7251,31068,8FPT
7252,31069,8FTW
7253,31070,8FTX
7254,31071,8G0X
7255,31072,8G0Y
7256,31073,8G21
7257,31074,8G54
7258,31075,8G55
7259,31076,8S9Y
7260,31077,8SCF
7261,31078,8SCH
7262,31079,8SEM
7263,31080,8SG2
7264,31081,8SHM
7265,31082,8SKD
7266,31083,8SKE
7267,31084,8SKX
7268,31085,8SUZ
7269,31086,8SVB
7270,31088,8T01
7271,31089,8T0G
7272,31090,8T0H
7273,31091,8T0I
7274,31092,8T3H
7275,31093,8T3N
7276,31094,8T61
7277,31095,8T62
7278,31096,8T63
7279,31097,8TB1
7280,31098,8THO
7281,31099,8THV
7282,31100,8TV4
7283,31101,8TXS
7284,31102,8TYI
7285,31103,8TZM
7286,31104,8U1T
7287,31105,8U2Y
7288,31106,8U3M
7289,31107,8UBH
7290,31107,8UN6
7291,31108,8UEK
7292,31109,8UKC
7293,31110,8UKG
7294,31111,8ULM
7295,31112,8UM1
7296,31113,8UM2
7297,31114,8UM7
7298,31115,8UM9
7299,31116,8UMA
7300,31117,8UMB
7301,31118,8UMS
7302,31119,8UN8
7303,31120,8UNG
7304,31121,8UOZ
7305,31122,8URV
7306,31123,8UTX
7307,31124,8UWF
7308,31125,8UWU
7309,31126,8UXR
7310,31128,8V2M
7311,31129,8V2U
7312,31130,8V2V
7313,31134,8V9U
7314,31136,8VL3
7315,31137,8VL4
7316,31138,8VOH
7317,31139,8VOI
7318,31140,8VRC
7319,31141,8VU6
7320,31142,8VU7
7321,31143,8VU8
7322,31145,8VYC
7323,31146,8W0Q
7324,31147,8W16
7325,31148,8W17
7326,31150,8W2V
7327,31151,9AZI
7328,31152,9B4V
7329,31153,9B4W
7330,31154,9B6Z
7331,31155,9BA1
7332,31156,9BAF
7333,31157,9BB1
7334,31158,9BB2
7335,31159,9BB3
7336,31160,9BB4
7337,31161,9BB5
7338,31162,9BB6
7339,31163,9BB7
7340,31164,9BCH
7341,31165,9BCI
7342,31167,9BET
7343,31168,9BF4
7344,31169,9BFL
7345,31170,9BHN
7346,31171,9BLM
7347,31172,9BV4
7348,31173,9BVS
7349,31174,9BVU
7350,31175,9BVV
7351,31176,9BXE
7352,31177,9C5E
7353,31178,9CB2
7354,31180,9CE9
7355,31181,9CEQ
7356,31182,9CIC
7357,31183,9CID
7358,31184,9CIE
7359,31185,9CIF
7360,31186,9CIG
7361,31187,9CJX
7362,31188,9CPD
7363,31189,9CPG
7364,31190,9CPI
7365,31191,9CPJ
7366,31192,9CVD
7367,31193,9D36
7368,31194,9D99
7369,31195,9D9A
7370,31196,9D9B
7371,31197,9D9C
7372,31198,9DCJ
7373,31199,9DCN
7374,31200,9DE2
7375,31201,9DKG
7376,31202,9DLL
7377,31203,9DLM
7378,31204,9DLN
7379,31205,9DMR
7380,31206,9DQE
7381,31207,9E3V
7382,31208,9E3W
7383,31209,9E3X
7384,31210,9E3Y
7385,31211,9E3Z
7386,31212,9E9A
7387,31213,9EBE
7388,31214,9ECL
7389,31215,9ECM
7390,31216,9ECQ
7391,31217,9ECR
7392,31218,9EFO
7393,31219,9EH4
7394,31220,9MF7
7395,31221,9MF8
7396,31222,9MF9
7397,31223,9MFA
7398,31224,9MFB
7399,31225,9MXE
7400,31226,9MXF
7401,31227,9MXG
7402,31231,9NGX
7403,31232,9NM2
7404,31233,9NS0
7405,31234,9NS1
7406,31235,9NVH
7407,31236,9NWZ
7408,31237,9NY3
7409,31238,9OD4
7410,31239,9OD5
7411,31240,9OL7
7412,31241,9OL8
7413,31242,9OL9
7414,31243,9OLA
7415,31244,9OMB
7416,31245,9ON8
7417,31246,9ON9
7418,31247,9ONA
7419,31248,9ONB
7420,31249,9OSO
7421,31251,9P6W
7422,31254,9PA0
7423,31255,9PAZ
7424,31256,9PB0
7425,31257,9PDE
7426,31258,9PDF
7427,31259,9PDG
7428,31260,9PFE
7429,31261,9PGB
7430,31262,9PHJ
7431,31263,9PYS
7432,31264,9PYT
7433,31265,9Q63
7434,31266,9Q6E
7435,31267,9Q7P
7436,31269,9YFC
7437,31270,9YLZ
7438,31271,9YM0
7439,31272,9YM1
7440,31273,9YM2
7441,31274,9YM3
7442,31275,9YM4
7443,31276,9YM5
7444,31277,9YM6
7445,31278,9YM7
7446,31281,9Z30
7447,31283,9Z8I
7448,31284,9Z8J
7449,31285,9ZDL
7450,31287,9ZN4
7451,31295,11TG
7452,31296,11TJ
7453,31300,12GB
7454,31301,12KL
7455,34000,5L3L
7456,34001,5L3M
7457,34002,5L3N
7458,34003,5L6R
7459,34004,5L7B
7460,34005,5L7M
7461,34006,5L82
7462,34007,5L85
7463,34008,5LAH
7464,34009,5LAM
7465,34010,5LAO
7466,34011,5LBJ
7467,34012,5LCB
7468,34013,5LCI
7469,34014,5LCS
7470,34015,5LDL
7471,34016,5LFF
7472,34017,5LFH
7473,34018,5LFI
7474,34019,5LFY
7475,34022,5LG9
7476,34024,5LGM
7477,34025,5LIG
7478,34026,5LKN
7479,34027,5LM0
7480,34028,5LME
7481,34029,5LMY
7482,34030,5LNF
7483,34031,5LO2
7484,34032,5LO3
7485,34033,5LO4
7486,34034,5LQG
7487,34035,5LQH
7488,34036,5LQV
7489,34037,5LSD
7490,34038,5LSN
7491,34039,5LUE
7492,34040,5LV6
7493,34041,5LVF
7494,34042,5LVY
7495,34043,5LW8
7496,34044,5LWC
7497,34045,5LXJ
7498,34046,5LXK
7499,34047,5LXL
7500,34048,5M0A
7501,34049,5M1G
7502,34050,5M1H
7503,34051,5M1L
7504,34052,5M1U
7505,34053,5M1W
7506,34054,5M2L
7507,34055,5M4T
7508,34056,5M4W
7509,34057,5M8I
7510,34058,5M9D
7511,34059,5M9U
7512,34060,5M9Y
7513,34061,5M9Z
7514,34062,5MBR
7515,34063,5MCR
7516,34064,5MCS
7517,34065,5MF3
7518,34066,5MF8
7519,34067,5MF9
7520,34068,5MFY
7521,34069,5MGQ
7522,34070,5MHD
7523,34071,5MJX
7524,34072,5ML1
7525,34073,5MMC
7526,34074,5MMK
7527,34075,5MML
7528,34076,5MN3
7529,34077,5MNW
7530,34078,5MOU
7531,34079,5MPG
7532,34080,5MPL
7533,34081,5MRG
7534,34082,5MSL
7535,34083,5MTA
7536,34084,5MTG
7537,34085,5MTI
7538,34086,5MVB
7539,34087,5MWQ
7540,34088,5MWV
7541,34089,5MWW
7542,34090,5MXL
7543,34091,5MXS
7544,34092,5MXT
7545,34093,5MYE
7546,34094,5N14
7547,34095,5N2O
7548,34098,5N5A
7549,34099,5N5B
7550,34100,5N5C
7551,34101,5N6R
7552,34102,5N7Y
7553,34103,5N8L
7554,34104,5N8M
7555,34105,5N9U
7556,34106,5N9V
7557,34108,5NAM
7558,34109,5NAO
7559,34110,5NB9
7560,34111,5NBB
7561,34112,5NCA
7562,34113,5NCE
7563,34114,5NDA
7564,34115,5NF8
7565,34116,5NHQ
7566,34118,5NIP
7567,34119,5NIQ
7568,34120,5NKO
7569,34121,5NMY
7570,34122,5NOC
7571,34123,5NPA
7572,34124,5NPG
7573,34125,5NQ4
7574,34126,5NR5
7575,34127,5NR6
7576,34129,5NVB
7577,34130,5NVP
7578,34131,5NWM
7579,34132,5NWU
7580,34133,5NWV
7581,34134,5NWW
7582,34135,5NYS
7583,34136,5NYT
7584,34137,5NYU
7585,34138,5NZ9
7586,34139,5O1Q
7587,34140,5O1T
7588,34141,5O2M
7589,34142,5O2P
7590,34143,5O2Q
7591,34144,5O2V
7592,34145,5O4D
7593,34146,5O57
7594,34149,5O9B
7595,34151,5OAO
7596,34152,5OAP
7597,34153,5OAY
7598,34154,5OB4
7599,34155,5OBN
7600,34157,5ODF
7601,34158,5ODM
7602,34159,5OE1
7603,34160,5OEK
7604,34161,5OEO
7605,34162,5OGA
7606,34163,5OGU
7607,34164,5OHD
7608,34165,5OJT
7609,34166,5OLF
7610,34167,5OMZ
7611,34168,5OPH
7612,34169,5OQK
7613,34170,5OQS
7614,34171,5OR0
7615,34172,5OR5
7616,34173,5OUN
7617,34174,5OV2
7618,34175,5OVM
7619,34176,6EHZ
7620,34178,6EKA
7621,34179,6EMO
7622,34180,6EMP
7623,34181,6EMQ
7624,34182,6EMR
7625,34183,6ENA
7626,34184,6EQY
7627,34185,6ER0
7628,34186,6ERL
7629,34187,6ES5
7630,34188,6ES6
7631,34189,6ES7
7632,34190,6ESP
7633,34191,6EVI
7634,34193,6EWS
7635,34194,6EWT
7636,34195,6EWU
7637,34196,6EWV
7638,34198,6EY3
7639,34199,6EZ0
7640,34200,6EZ4
7641,34201,6F0Y
7642,34202,6F24
7643,34203,6F27
7644,34206,6F3V
7645,34207,6F3W
7646,34208,6F3X
7647,34209,6F3Y
7648,34210,6F4Z
7649,34211,6F55
7650,34212,6F61
7651,34213,6F7M
7652,34214,6F7N
7653,34215,6F7O
7654,34216,6F8E
7655,34217,6F98
7656,34218,6F99
7657,34219,6F9A
7658,34220,6FBL
7659,34221,6FC9
7660,34222,6FCE
7661,34223,6FDP
7662,34224,6FDT
7663,34225,6FE6
7664,34226,6FEH
7665,34227,6FFQ
7666,34228,6FFR
7667,34229,6FFU
7668,34231,6FGN
7669,34232,6FGP
7670,34233,6FGS
7671,34234,6FI7
7672,34235,6FIP
7673,34236,6FNV
7674,34237,6FS4
7675,34238,6FS5
7676,34239,6FTK
7677,34240,6FVC
7678,34243,6FWN
7679,34244,6FY6
7680,34245,6FY7
7681,34246,6FZK
7682,34247,6G03
7683,34248,6G04
7684,34249,6G4A
7685,34250,6G4I
7686,34251,6G4K
