sequence_a_bmrb_id,sequence_a_pdb_id,sequence_a_chain_id,sequence_a_length,sequence_b_bmrb_id,sequence_b_pdb_id,sequence_b_chain_id,sequence_b_length,global_identity,exact_matches,alignment_columns,mismatches,sequence_a_gap_columns,sequence_b_gap_columns,alignment_score,identity_threshold,component_edge
4540,1NLA,A,53,4701,1D9S,A,136,0.1897810218978102,26,137,26,84,1,-85,0.4,False
4540,1NLA,A,53,4706,1CX1,A,153,0.1818181818181818,28,154,24,101,1,-98,0.4,False
4540,1NLA,A,53,4716,1N4C,A,182,0.1593406593406593,29,182,24,129,0,-124,0.4,False
4540,1NLA,A,53,4717,1F7W,A,144,0.1793103448275862,26,145,26,92,1,-93,0.4,False
4540,1NLA,A,53,4735,1JYT,A,163,0.1867469879518072,31,166,19,113,3,-104,0.4,False
4540,1NLA,A,53,4751,1IVM,A,130,0.1804511278195488,24,133,26,80,3,-85,0.4,False
4540,1NLA,A,53,4775,1DUJ,A,187,0.175531914893617,33,188,19,135,1,-122,0.4,False
4540,1NLA,A,53,4779,1PLO,A,122,0.1869918699186991,23,123,29,70,1,-77,0.4,False
4540,1NLA,A,53,4791,1JR6,A,138,0.1843971631205673,26,141,24,88,3,-89,0.4,False
4540,1NLA,A,53,4797,1KD6,A,179,0.1777777777777777,32,180,20,127,1,-116,0.4,False
4540,1NLA,A,53,4814,1LS4,A,164,0.1646341463414634,27,164,26,111,0,-110,0.4,False
4540,1NLA,A,53,4825,1M58,A,106,0.2018348623853211,22,109,28,56,3,-65,0.4,False
4540,1NLA,A,53,4841,1E91,A,85,0.2209302325581395,19,86,33,33,1,-48,0.4,False
4553,1DGQ,A,188,4579,1HYI,A,65,0.1693121693121693,32,189,32,1,124,-125,0.4,False
4553,1DGQ,A,188,4583,1DOQ,A,69,0.2222222222222222,42,189,26,1,120,-105,0.4,False
4553,1DGQ,A,188,4584,1DP3,A,55,0.1832460732984293,35,191,17,3,136,-121,0.4,False
4553,1DGQ,A,188,4588,1ED7,A,45,0.1473684210526315,28,190,15,2,145,-134,0.4,False
4553,1DGQ,A,188,4589,1EHX,A,94,0.2268041237113402,44,194,44,6,100,-106,0.4,False
4553,1DGQ,A,188,4593,1EOQ,A,77,0.2052631578947368,39,190,36,2,113,-112,0.4,False
4553,1DGQ,A,188,4602,1DO9,A,94,0.2408376963350785,46,191,45,3,97,-99,0.4,False
4553,1DGQ,A,188,4603,1DV5,A,80,0.2239583333333333,43,192,33,4,112,-106,0.4,False
4553,1DGQ,A,188,4619,1E0E,A,47,0.1534391534391534,29,189,17,1,142,-131,0.4,False
4553,1DGQ,A,188,4621,1E4U,A,78,0.1957671957671957,37,189,40,1,111,-115,0.4,False
4553,1DGQ,A,188,4622,1E52,A,56,0.1693121693121693,32,189,23,1,133,-125,0.4,False
4553,1DGQ,A,188,4637,1F43,A,61,0.1587301587301587,30,189,30,1,128,-129,0.4,False
4553,1DGQ,A,188,4661,1C15,A,97,0.234375,45,192,48,4,95,-102,0.4,False
4553,1DGQ,A,188,4666,1DCZ,A,77,0.202127659574468,38,188,39,0,111,-112,0.4,False
4553,1DGQ,A,188,4677,1EXK,A,79,0.1587301587301587,30,189,48,1,110,-129,0.4,False
4553,1DGQ,A,188,4721,1D8J,A,81,0.2279792746113989,44,193,32,5,112,-105,0.4,False
4553,1DGQ,A,188,4740,1GH9,A,71,0.1947368421052631,37,190,32,2,119,-116,0.4,False
4553,1DGQ,A,188,4752,1J9I,A,68,0.1884816753926701,36,191,29,3,123,-119,0.4,False
4553,1DGQ,A,188,4757,1DV0,A,45,0.1436170212765957,27,188,18,0,143,-134,0.4,False
4553,1DGQ,A,188,4759,1QPU,A,106,0.2628865979381443,51,194,49,6,88,-92,0.4,False
4553,1DGQ,A,188,4771,1S62,A,102,0.2275132275132275,43,189,58,1,87,-103,0.4,False
4553,1DGQ,A,188,4781,1F6U,A,55,0.1648936170212765,31,188,24,0,133,-126,0.4,False
4553,1DGQ,A,188,4792,2AN7,A,83,0.231578947368421,44,190,37,2,107,-102,0.4,False
4553,1DGQ,A,188,4829,1JXS,A,98,0.2222222222222222,42,189,55,1,91,-105,0.4,False
4553,1DGQ,A,188,4833,1G6E,A,87,0.2010309278350515,39,194,42,6,107,-116,0.4,False
4566,1L6U,A,108,4579,1HYI,A,65,0.2201834862385321,24,109,40,1,44,-61,0.4,False
4566,1L6U,A,108,4583,1DOQ,A,69,0.2478632478632478,29,117,31,9,48,-59,0.4,False
4566,1L6U,A,108,4584,1DP3,A,55,0.2385321100917431,26,109,28,1,54,-57,0.4,False
4566,1L6U,A,108,4588,1ED7,A,45,0.2,22,110,21,2,65,-66,0.4,False
4566,1L6U,A,108,4589,1EHX,A,94,0.2605042016806723,31,119,52,11,25,-57,0.4,False
4566,1L6U,A,108,4593,1EOQ,A,77,0.2456140350877192,28,114,43,6,37,-58,0.4,False
4566,1L6U,A,108,4602,1DO9,A,94,0.2521008403361344,30,119,53,11,25,-59,0.4,False
4566,1L6U,A,108,4603,1DV5,A,80,0.2719298245614035,31,114,43,6,34,-52,0.4,False
4566,1L6U,A,108,4619,1E0E,A,47,0.1926605504587156,21,109,25,1,62,-67,0.4,False
4566,1L6U,A,108,4621,1E4U,A,78,0.2389380530973451,27,113,46,5,35,-59,0.4,False
4566,1L6U,A,108,4622,1E52,A,56,0.2181818181818181,24,110,30,2,54,-62,0.4,False
4566,1L6U,A,108,4637,1F43,A,61,0.2142857142857142,24,112,33,4,51,-64,0.4,False
4566,1L6U,A,108,4661,1C15,A,97,0.2307692307692307,27,117,61,9,20,-63,0.4,False
4566,1L6U,A,108,4666,1DCZ,A,77,0.2321428571428571,26,112,47,4,35,-60,0.4,False
4566,1L6U,A,108,4677,1EXK,A,79,0.2232142857142857,25,112,50,4,33,-62,0.4,False
4566,1L6U,A,108,4721,1D8J,A,81,0.2644628099173554,32,121,36,13,40,-57,0.4,False
4566,1L6U,A,108,4740,1GH9,A,71,0.247787610619469,28,113,38,5,42,-57,0.4,False
4566,1L6U,A,108,4752,1J9I,A,68,0.2162162162162162,24,111,41,3,43,-63,0.4,False
4566,1L6U,A,108,4757,1DV0,A,45,0.2201834862385321,24,109,20,1,64,-61,0.4,False
4566,1L6U,A,108,4759,1QPU,A,106,0.2241379310344827,26,116,72,8,10,-64,0.4,False
4566,1L6U,A,108,4771,1S62,A,102,0.2666666666666666,36,135,39,27,33,-63,0.4,False
4566,1L6U,A,108,4781,1F6U,A,55,0.2105263157894736,24,114,25,6,59,-66,0.4,False
4566,1L6U,A,108,4792,2AN7,A,83,0.247787610619469,28,113,50,5,30,-57,0.4,False
4566,1L6U,A,108,4829,1JXS,A,98,0.2203389830508474,26,118,62,10,20,-66,0.4,False
4566,1L6U,A,108,4833,1G6E,A,87,0.2288135593220339,27,118,50,10,31,-64,0.4,False
4574,1D4B,A,122,4579,1HYI,A,65,0.2222222222222222,28,126,33,4,61,-70,0.4,False
4574,1D4B,A,122,4583,1DOQ,A,69,0.232,29,125,37,3,56,-67,0.4,False
4574,1D4B,A,122,4584,1DP3,A,55,0.1967213114754098,24,122,31,0,67,-74,0.4,False
4574,1D4B,A,122,4588,1ED7,A,45,0.1788617886178861,22,123,22,1,78,-79,0.4,False
4574,1D4B,A,122,4589,1EHX,A,94,0.2598425196850393,33,127,56,5,33,-61,0.4,False
4574,1D4B,A,122,4593,1EOQ,A,77,0.2290076335877862,30,131,38,9,54,-71,0.4,False
4574,1D4B,A,122,4602,1DO9,A,94,0.2153846153846154,28,130,58,8,36,-74,0.4,False
4574,1D4B,A,122,4603,1DV5,A,80,0.2366412213740458,31,131,40,9,51,-69,0.4,False
4574,1D4B,A,122,4619,1E0E,A,47,0.1639344262295081,20,122,27,0,75,-82,0.4,False
4574,1D4B,A,122,4621,1E4U,A,78,0.2170542635658914,28,129,43,7,51,-73,0.4,False
4574,1D4B,A,122,4622,1E52,A,56,0.1885245901639344,23,122,33,0,66,-76,0.4,False
4574,1D4B,A,122,4637,1F43,A,61,0.2113821138211382,26,123,34,1,62,-71,0.4,False
4574,1D4B,A,122,4661,1C15,A,97,0.2442748091603053,32,131,56,9,34,-67,0.4,False
4574,1D4B,A,122,4666,1DCZ,A,77,0.2578125,33,128,38,6,51,-62,0.4,False
4574,1D4B,A,122,4677,1EXK,A,79,0.2,25,125,51,3,46,-75,0.4,False
4574,1D4B,A,122,4721,1D8J,A,81,0.238095238095238,30,126,47,4,45,-66,0.4,False
4574,1D4B,A,122,4740,1GH9,A,71,0.2357723577235772,29,123,41,1,52,-65,0.4,False
4574,1D4B,A,122,4752,1J9I,A,68,0.208,26,125,39,3,57,-73,0.4,False
4574,1D4B,A,122,4757,1DV0,A,45,0.1707317073170731,21,123,23,1,78,-81,0.4,False
4574,1D4B,A,122,4759,1QPU,A,106,0.2777777777777778,40,144,44,22,38,-64,0.4,False
4574,1D4B,A,122,4771,1S62,A,102,0.2265625,29,128,67,6,26,-70,0.4,False
4574,1D4B,A,122,4781,1F6U,A,55,0.1774193548387097,22,124,31,2,69,-80,0.4,False
4574,1D4B,A,122,4792,2AN7,A,83,0.2366412213740458,31,131,43,9,48,-69,0.4,False
4574,1D4B,A,122,4829,1JXS,A,98,0.2196969696969697,29,132,59,10,34,-74,0.4,False
4574,1D4B,A,122,4833,1G6E,A,87,0.24,30,125,54,3,38,-65,0.4,False
4577,1C05,A,159,4579,1HYI,A,65,0.2138364779874214,34,159,31,0,94,-91,0.4,False
4577,1C05,A,159,4583,1DOQ,A,69,0.25,40,160,28,1,91,-80,0.4,False
4577,1C05,A,159,4584,1DP3,A,55,0.1886792452830188,30,159,25,0,104,-99,0.4,False
4577,1C05,A,159,4588,1ED7,A,45,0.1635220125786163,26,159,19,0,114,-107,0.4,False
4577,1C05,A,159,4589,1EHX,A,94,0.2269938650306748,37,163,53,4,69,-89,0.4,False
4577,1C05,A,159,4593,1EOQ,A,77,0.2075471698113207,33,159,44,0,82,-93,0.4,False
4577,1C05,A,159,4602,1DO9,A,94,0.2634730538922156,44,167,42,8,73,-79,0.4,False
4577,1C05,A,159,4603,1DV5,A,80,0.21875,35,160,44,1,80,-90,0.4,False
4577,1C05,A,159,4619,1E0E,A,47,0.1625,26,160,20,1,113,-108,0.4,False
4577,1C05,A,159,4621,1E4U,A,78,0.2037037037037037,33,162,42,3,84,-96,0.4,False
4577,1C05,A,159,4622,1E52,A,56,0.1875,30,160,25,1,104,-100,0.4,False
4577,1C05,A,159,4637,1F43,A,61,0.2,32,160,28,1,99,-96,0.4,False
4577,1C05,A,159,4661,1C15,A,97,0.2515337423312883,41,163,52,4,66,-81,0.4,False
4577,1C05,A,159,4666,1DCZ,A,77,0.2303030303030303,38,165,33,6,88,-89,0.4,False
4577,1C05,A,159,4677,1EXK,A,79,0.2085889570552147,34,163,41,4,84,-95,0.4,False
4577,1C05,A,159,4721,1D8J,A,81,0.2453987730061349,40,163,37,4,82,-83,0.4,False
4577,1C05,A,159,4740,1GH9,A,71,0.2181818181818181,36,165,29,6,94,-93,0.4,False
4577,1C05,A,159,4752,1J9I,A,68,0.2222222222222222,36,162,29,3,94,-90,0.4,False
4577,1C05,A,159,4757,1DV0,A,45,0.1823899371069182,29,159,16,0,114,-101,0.4,False
4577,1C05,A,159,4759,1QPU,A,106,0.2363636363636363,39,165,61,6,59,-87,0.4,False
4577,1C05,A,159,4771,1S62,A,102,0.2349397590361445,39,166,56,7,64,-88,0.4,False
4577,1C05,A,159,4781,1F6U,A,55,0.19375,31,160,23,1,105,-98,0.4,False
4577,1C05,A,159,4792,2AN7,A,83,0.2422360248447205,39,161,42,2,78,-83,0.4,False
4577,1C05,A,159,4829,1JXS,A,98,0.2619047619047619,44,168,45,9,70,-80,0.4,False
4577,1C05,A,159,4833,1G6E,A,87,0.2469135802469135,40,162,44,3,75,-82,0.4,False
4579,1HYI,A,65,4636,1F2H,A,169,0.191860465116279,33,172,29,107,3,-106,0.4,False
4579,1HYI,A,65,4641,1FO7,A,107,0.1834862385321101,20,109,43,44,2,-69,0.4,False
4579,1HYI,A,65,4648,1FZT,A,211,0.1627906976744186,35,215,26,150,4,-145,0.4,False
4579,1HYI,A,65,4649,1G03,A,134,0.1985294117647058,27,136,36,71,2,-82,0.4,False
4579,1HYI,A,65,4664,1JZU,A,157,0.2012578616352201,32,159,31,94,2,-95,0.4,False
4579,1HYI,A,65,4668,1IX5,A,151,0.1818181818181818,28,154,34,89,3,-98,0.4,False
4579,1HYI,A,65,4688,1ILY,A,90,0.2577319587628865,25,97,33,32,7,-47,0.4,False
4579,1HYI,A,65,4697,1D1N,A,99,0.2452830188679245,26,106,32,41,7,-54,0.4,False
4579,1HYI,A,65,4700,1CF4,A,184,0.1793478260869565,33,184,32,119,0,-118,0.4,False
4579,1HYI,A,65,4701,1D9S,A,136,0.2101449275362318,29,138,34,73,2,-80,0.4,False
4579,1HYI,A,65,4706,1CX1,A,153,0.1830065359477124,28,153,37,88,0,-97,0.4,False
4579,1HYI,A,65,4716,1N4C,A,182,0.1902173913043478,35,184,28,119,2,-114,0.4,False
4579,1HYI,A,65,4717,1F7W,A,144,0.2,30,150,29,85,6,-90,0.4,False
4579,1HYI,A,65,4735,1JYT,A,163,0.1927710843373494,32,166,30,101,3,-102,0.4,False
4579,1HYI,A,65,4751,1IVM,A,130,0.2592592592592592,35,135,25,70,5,-65,0.4,False
4579,1HYI,A,65,4775,1DUJ,A,187,0.1702127659574468,32,188,32,123,1,-124,0.4,False
4579,1HYI,A,65,4779,1PLO,A,122,0.2421875,31,128,28,63,6,-66,0.4,False
4579,1HYI,A,65,4791,1JR6,A,138,0.1928571428571428,27,140,36,75,2,-86,0.4,False
4579,1HYI,A,65,4797,1KD6,A,179,0.1666666666666666,30,180,34,115,1,-120,0.4,False
4579,1HYI,A,65,4814,1LS4,A,164,0.18562874251497,31,167,31,102,3,-105,0.4,False
4579,1HYI,A,65,4825,1M58,A,106,0.2410714285714285,27,112,32,47,6,-58,0.4,False
4579,1HYI,A,65,4841,1E91,A,85,0.2234042553191489,21,94,35,29,9,-52,0.4,False
4583,1DOQ,A,69,4636,1F2H,A,169,0.2339181286549707,40,171,27,102,2,-91,0.4,False
4583,1DOQ,A,69,4641,1FO7,A,107,0.1982758620689655,23,116,37,47,9,-70,0.4,False
4583,1DOQ,A,69,4648,1FZT,A,211,0.2311320754716981,49,212,19,143,1,-114,0.4,False
4583,1DOQ,A,69,4649,1G03,A,134,0.218978102189781,30,137,36,68,3,-77,0.4,False
4583,1DOQ,A,69,4664,1JZU,A,157,0.1962025316455696,31,158,37,89,1,-96,0.4,False
4583,1DOQ,A,69,4668,1IX5,A,151,0.2418300653594771,37,153,30,84,2,-79,0.4,False
4583,1DOQ,A,69,4688,1ILY,A,90,0.2857142857142857,28,98,33,29,8,-42,0.4,False
4583,1DOQ,A,69,4697,1D1N,A,99,0.2452830188679245,26,106,36,37,7,-54,0.4,False
4583,1DOQ,A,69,4700,1CF4,A,184,0.2108108108108108,39,185,29,116,1,-107,0.4,False
4583,1DOQ,A,69,4701,1D9S,A,136,0.2071428571428571,29,140,36,71,4,-82,0.4,False
4583,1DOQ,A,69,4706,1CX1,A,153,0.2307692307692307,36,156,30,87,3,-84,0.4,False
4583,1DOQ,A,69,4716,1N4C,A,182,0.1978609625668449,37,187,27,118,5,-113,0.4,False
4583,1DOQ,A,69,4717,1F7W,A,144,0.2040816326530612,30,147,36,78,3,-87,0.4,False
4583,1DOQ,A,69,4735,1JYT,A,163,0.2514970059880239,42,167,23,98,4,-83,0.4,False
4583,1DOQ,A,69,4751,1IVM,A,130,0.183206106870229,24,131,44,62,1,-83,0.4,False
4583,1DOQ,A,69,4775,1DUJ,A,187,0.2083333333333333,40,192,24,123,5,-112,0.4,False
4583,1DOQ,A,69,4779,1PLO,A,122,0.2,25,125,41,56,3,-75,0.4,False
4583,1DOQ,A,69,4791,1JR6,A,138,0.2127659574468085,30,141,36,72,3,-81,0.4,False
4583,1DOQ,A,69,4797,1KD6,A,179,0.2099447513812154,38,181,29,112,2,-105,0.4,False
4583,1DOQ,A,69,4814,1LS4,A,164,0.2469879518072289,41,166,26,97,2,-84,0.4,False
4583,1DOQ,A,69,4825,1M58,A,106,0.2314814814814814,25,108,42,39,2,-58,0.4,False
4583,1DOQ,A,69,4841,1E91,A,85,0.2857142857142857,26,91,37,22,6,-39,0.4,False
4584,1DP3,A,55,4636,1F2H,A,169,0.1952662721893491,33,169,22,114,0,-103,0.4,False
4584,1DP3,A,55,4641,1FO7,A,107,0.1926605504587156,21,109,32,54,2,-67,0.4,False
4584,1DP3,A,55,4648,1FZT,A,211,0.1611374407582938,34,211,21,156,0,-143,0.4,False
4584,1DP3,A,55,4649,1G03,A,134,0.1851851851851851,25,135,29,80,1,-85,0.4,False
4584,1DP3,A,55,4664,1JZU,A,157,0.2038216560509554,32,157,23,102,0,-93,0.4,False
4584,1DP3,A,55,4668,1IX5,A,151,0.1842105263157894,28,152,26,97,1,-96,0.4,False
4584,1DP3,A,55,4688,1ILY,A,90,0.2365591397849462,22,93,30,38,3,-49,0.4,False
4584,1DP3,A,55,4697,1D1N,A,99,0.2718446601941747,28,103,23,48,4,-47,0.4,False
4584,1DP3,A,55,4700,1CF4,A,184,0.1881720430107527,35,186,18,131,2,-116,0.4,False
4584,1DP3,A,55,4701,1D9S,A,136,0.1751824817518248,24,137,30,82,1,-89,0.4,False
4584,1DP3,A,55,4706,1CX1,A,153,0.1688311688311688,26,154,28,99,1,-102,0.4,False
4584,1DP3,A,55,4716,1N4C,A,182,0.1648351648351648,30,182,25,127,0,-122,0.4,False
4584,1DP3,A,55,4717,1F7W,A,144,0.1862068965517241,27,145,27,90,1,-91,0.4,False
4584,1DP3,A,55,4735,1JYT,A,163,0.1840490797546012,30,163,25,108,0,-103,0.4,False
4584,1DP3,A,55,4751,1IVM,A,130,0.1969696969696969,26,132,27,77,2,-80,0.4,False
4584,1DP3,A,55,4775,1DUJ,A,187,0.1904761904761904,36,189,17,134,2,-117,0.4,False
4584,1DP3,A,55,4779,1PLO,A,122,0.1707317073170731,21,123,33,68,1,-81,0.4,False
4584,1DP3,A,55,4791,1JR6,A,138,0.2086330935251798,29,139,25,84,1,-81,0.4,False
4584,1DP3,A,55,4797,1KD6,A,179,0.1888888888888888,34,180,20,125,1,-112,0.4,False
4584,1DP3,A,55,4814,1LS4,A,164,0.1696969696969697,28,165,26,110,1,-109,0.4,False
4584,1DP3,A,55,4825,1M58,A,106,0.2242990654205607,24,107,30,52,1,-59,0.4,False
4584,1DP3,A,55,4841,1E91,A,85,0.2584269662921348,23,89,28,34,4,-43,0.4,False
4588,1ED7,A,45,4636,1F2H,A,169,0.1479289940828402,25,169,20,124,0,-119,0.4,False
4588,1ED7,A,45,4641,1FO7,A,107,0.1621621621621621,18,111,23,66,4,-75,0.4,False
4588,1ED7,A,45,4648,1FZT,A,211,0.1462264150943396,31,212,13,167,1,-150,0.4,False
4588,1ED7,A,45,4649,1G03,A,134,0.1911764705882352,26,136,17,91,2,-84,0.4,False
4588,1ED7,A,45,4664,1JZU,A,157,0.1772151898734177,28,158,16,113,1,-102,0.4,False
4588,1ED7,A,45,4668,1IX5,A,151,0.1578947368421052,24,152,20,107,1,-104,0.4,False
4588,1ED7,A,45,4688,1ILY,A,90,0.1978021978021978,18,91,26,46,1,-55,0.4,False
4588,1ED7,A,45,4697,1D1N,A,99,0.23,23,100,21,55,1,-54,0.4,False
4588,1ED7,A,45,4700,1CF4,A,184,0.1567567567567567,29,185,15,140,1,-127,0.4,False
4588,1ED7,A,45,4701,1D9S,A,136,0.1691176470588235,23,136,22,91,0,-90,0.4,False
4588,1ED7,A,45,4706,1CX1,A,153,0.1923076923076923,30,156,12,111,3,-96,0.4,False
4588,1ED7,A,45,4716,1N4C,A,182,0.1475409836065573,27,183,17,138,1,-129,0.4,False
4588,1ED7,A,45,4717,1F7W,A,144,0.1597222222222222,23,144,22,99,0,-98,0.4,False
4588,1ED7,A,45,4735,1JYT,A,163,0.1696969696969697,28,165,15,120,2,-109,0.4,False
4588,1ED7,A,45,4751,1IVM,A,130,0.2061068702290076,27,131,17,86,1,-77,0.4,False
4588,1ED7,A,45,4775,1DUJ,A,187,0.1497326203208556,28,187,17,142,0,-131,0.4,False
4588,1ED7,A,45,4779,1PLO,A,122,0.1626016260162601,20,123,24,78,1,-83,0.4,False
4588,1ED7,A,45,4791,1JR6,A,138,0.158273381294964,22,139,22,94,1,-95,0.4,False
4588,1ED7,A,45,4797,1KD6,A,179,0.1564245810055866,28,179,17,134,0,-123,0.4,False
4588,1ED7,A,45,4814,1LS4,A,164,0.1757575757575757,29,165,15,120,1,-107,0.4,False
4588,1ED7,A,45,4825,1M58,A,106,0.2110091743119266,23,109,19,64,3,-63,0.4,False
4588,1ED7,A,45,4841,1E91,A,85,0.2386363636363636,21,88,21,43,3,-46,0.4,False
4589,1EHX,A,94,4636,1F2H,A,169,0.191860465116279,33,172,58,78,3,-106,0.4,False
4589,1EHX,A,94,4641,1FO7,A,107,0.1964285714285714,22,112,67,18,5,-68,0.4,False
4589,1EHX,A,94,4648,1FZT,A,211,0.2300469483568075,49,213,43,119,2,-115,0.4,False
4589,1EHX,A,94,4649,1G03,A,134,0.2553191489361702,36,141,51,47,7,-69,0.4,False
4589,1EHX,A,94,4664,1JZU,A,157,0.25,41,164,46,70,7,-82,0.4,False
4589,1EHX,A,94,4668,1IX5,A,151,0.2564102564102564,40,156,49,62,5,-76,0.4,False
4589,1EHX,A,94,4688,1ILY,A,90,0.2592592592592592,28,108,48,14,18,-52,0.4,False
4589,1EHX,A,94,4697,1D1N,A,99,0.2478632478632478,29,117,47,23,18,-59,0.4,False
4589,1EHX,A,94,4700,1CF4,A,184,0.2406417112299465,45,187,46,93,3,-97,0.4,False
4589,1EHX,A,94,4701,1D9S,A,136,0.2411347517730496,34,141,55,47,5,-73,0.4,False
4589,1EHX,A,94,4706,1CX1,A,153,0.25625,41,160,46,66,7,-78,0.4,False
4589,1EHX,A,94,4716,1N4C,A,182,0.2150537634408602,40,186,50,92,4,-106,0.4,False
4589,1EHX,A,94,4717,1F7W,A,144,0.2549019607843137,39,153,46,59,9,-75,0.4,False
4589,1EHX,A,94,4735,1JYT,A,163,0.2261904761904762,38,168,51,74,5,-92,0.4,False
4589,1EHX,A,94,4751,1IVM,A,130,0.2180451127819548,29,133,62,39,3,-75,0.4,False
4589,1EHX,A,94,4775,1DUJ,A,187,0.2074468085106383,39,188,54,94,1,-110,0.4,False
4589,1EHX,A,94,4779,1PLO,A,122,0.2262773722627737,31,137,48,43,15,-75,0.4,False
4589,1EHX,A,94,4791,1JR6,A,138,0.2653061224489796,39,147,46,53,9,-69,0.4,False
4589,1EHX,A,94,4797,1KD6,A,179,0.2419354838709677,45,186,42,92,7,-96,0.4,False
4589,1EHX,A,94,4814,1LS4,A,164,0.2325581395348837,40,172,46,78,8,-92,0.4,False
4589,1EHX,A,94,4825,1M58,A,106,0.2605042016806723,31,119,50,25,13,-57,0.4,False
4589,1EHX,A,94,4841,1E91,A,85,0.2254901960784313,23,102,54,8,17,-56,0.4,False
4593,1EOQ,A,77,4636,1F2H,A,169,0.2339181286549707,40,171,35,94,2,-91,0.4,False
4593,1EOQ,A,77,4641,1FO7,A,107,0.2347826086956521,27,115,42,38,8,-61,0.4,False
4593,1EOQ,A,77,4648,1FZT,A,211,0.2065727699530516,44,213,31,136,2,-125,0.4,False
4593,1EOQ,A,77,4649,1G03,A,134,0.2205882352941176,30,136,45,59,2,-76,0.4,False
4593,1EOQ,A,77,4664,1JZU,A,157,0.23125,37,160,37,83,3,-86,0.4,False
4593,1EOQ,A,77,4668,1IX5,A,151,0.2287581699346405,35,153,40,76,2,-83,0.4,False
4593,1EOQ,A,77,4688,1ILY,A,90,0.238095238095238,25,105,37,28,15,-55,0.4,False
4593,1EOQ,A,77,4697,1D1N,A,99,0.2233009708737864,23,103,50,26,4,-57,0.4,False
4593,1EOQ,A,77,4700,1CF4,A,184,0.2162162162162162,40,185,36,108,1,-105,0.4,False
4593,1EOQ,A,77,4701,1D9S,A,136,0.2394366197183098,34,142,37,65,6,-74,0.4,False
4593,1EOQ,A,77,4706,1CX1,A,153,0.2337662337662337,36,154,40,77,1,-82,0.4,False
4593,1EOQ,A,77,4716,1N4C,A,182,0.217391304347826,40,184,35,107,2,-104,0.4,False
4593,1EOQ,A,77,4717,1F7W,A,144,0.24,36,150,35,73,6,-78,0.4,False
4593,1EOQ,A,77,4735,1JYT,A,163,0.2202380952380952,37,168,35,91,5,-94,0.4,False
4593,1EOQ,A,77,4751,1IVM,A,130,0.2030075187969924,27,133,47,56,3,-79,0.4,False
4593,1EOQ,A,77,4775,1DUJ,A,187,0.2234042553191489,42,188,34,111,1,-104,0.4,False
4593,1EOQ,A,77,4779,1PLO,A,122,0.2109375,27,128,44,51,6,-74,0.4,False
4593,1EOQ,A,77,4791,1JR6,A,138,0.2222222222222222,32,144,39,67,6,-80,0.4,False
4593,1EOQ,A,77,4797,1KD6,A,179,0.2142857142857142,39,182,35,105,3,-104,0.4,False
4593,1EOQ,A,77,4814,1LS4,A,164,0.2195121951219512,36,164,41,87,0,-92,0.4,False
4593,1EOQ,A,77,4825,1M58,A,106,0.2393162393162393,28,117,38,40,11,-61,0.4,False
4593,1EOQ,A,77,4841,1E91,A,85,0.2258064516129032,21,93,48,16,8,-51,0.4,False
4602,1DO9,A,94,4636,1F2H,A,169,0.2080924855491329,36,173,54,79,4,-101,0.4,False
4602,1DO9,A,94,4641,1FO7,A,107,0.2016806722689075,24,119,58,25,12,-71,0.4,False
4602,1DO9,A,94,4648,1FZT,A,211,0.2336448598130841,50,214,41,120,3,-114,0.4,False
4602,1DO9,A,94,4649,1G03,A,134,0.2028985507246377,28,138,62,44,4,-82,0.4,False
4602,1DO9,A,94,4664,1JZU,A,157,0.23125,37,160,54,66,3,-86,0.4,False
4602,1DO9,A,94,4668,1IX5,A,151,0.2547770700636942,40,157,48,63,6,-77,0.4,False
4602,1DO9,A,94,4688,1ILY,A,90,0.25,27,108,49,14,18,-54,0.4,False
4602,1DO9,A,94,4697,1D1N,A,99,0.25,28,112,53,18,13,-56,0.4,False
4602,1DO9,A,94,4700,1CF4,A,184,0.2180851063829787,41,188,49,94,4,-106,0.4,False
4602,1DO9,A,94,4701,1D9S,A,136,0.2137931034482758,31,145,54,51,9,-83,0.4,False
4602,1DO9,A,94,4706,1CX1,A,153,0.2453987730061349,40,163,44,69,10,-83,0.4,False
4602,1DO9,A,94,4716,1N4C,A,182,0.2052631578947368,39,190,47,96,8,-112,0.4,False
4602,1DO9,A,94,4717,1F7W,A,144,0.2229729729729729,33,148,57,54,4,-82,0.4,False
4602,1DO9,A,94,4735,1JYT,A,163,0.2485207100591716,42,169,46,75,6,-85,0.4,False
4602,1DO9,A,94,4751,1IVM,A,130,0.1985294117647058,27,136,61,42,6,-82,0.4,False
4602,1DO9,A,94,4775,1DUJ,A,187,0.2052631578947368,39,190,52,96,3,-112,0.4,False
4602,1DO9,A,94,4779,1PLO,A,122,0.2230769230769231,29,130,57,36,8,-72,0.4,False
4602,1DO9,A,94,4791,1JR6,A,138,0.2361111111111111,34,144,54,50,6,-76,0.4,False
4602,1DO9,A,94,4797,1KD6,A,179,0.233695652173913,43,184,46,90,5,-98,0.4,False
4602,1DO9,A,94,4814,1LS4,A,164,0.2261904761904762,38,168,52,74,4,-92,0.4,False
4602,1DO9,A,94,4825,1M58,A,106,0.2352941176470588,28,119,53,25,13,-63,0.4,False
4602,1DO9,A,94,4841,1E91,A,85,0.2857142857142857,30,105,44,11,20,-45,0.4,False
4603,1DV5,A,80,4636,1F2H,A,169,0.2254335260115607,39,173,37,93,4,-95,0.4,False
